x,y,z
-1.484405029,-0.150834705,9.591171851
-1.489193433,-0.117315881,9.612719666
-1.501164441,-0.146046301,9.619902271
-1.501164441,-0.11492168,9.593566052
-1.505952844,-0.093373865,9.629479077
-1.491587634,-0.117315881,9.610325464
-1.510741248,-0.10055647,9.63426748
-1.493981836,-0.124498486,9.543287817
-1.491587634,-0.12928689,9.605537061
-1.513135449,-0.1436521,9.579200842
-1.568202087,-0.155623108,9.555258826
-1.470039819,-0.131681091,9.617508069
-1.388636963,-0.146046301,9.593566052
-1.513135449,-0.165199915,9.595960254
-1.491587634,-0.1436521,9.562441431
-1.482010828,-0.11492168,9.557653027
-1.508347046,-0.126892688,9.612719666
-1.501164441,-0.131681091,9.581595044
-1.515529651,-0.150834705,9.593566052
-1.527500659,-0.155623108,9.588777649
-1.482010828,-0.138863696,9.627084875
-1.477222424,-0.141257898,9.545682019
-1.508347046,-0.165199915,9.583989246
-1.482010828,-0.162805713,9.627084875
-1.522712256,-0.10055647,9.583989246
-1.508347046,-0.098162268,9.557653027
-1.525106458,-0.119710083,9.557653027
-1.498770239,-0.146046301,9.610325464
-1.474828223,-0.148440503,9.646238489
-1.501164441,-0.155623108,9.526528406
-1.510741248,-0.153228906,9.610325464
-1.486799231,-0.124498486,9.562441431
-1.522712256,-0.146046301,9.595960254
-1.501164441,-0.131681091,9.591171851
-1.491587634,-0.011971008,9.610325464
-1.505952844,-0.179565125,9.629479077
-1.477222424,-0.112527478,9.581595044
-1.474828223,-0.148440503,9.579200842
-1.551442676,-0.136469495,9.63426748
-1.525106458,-0.12928689,9.595960254
-1.491587634,-0.153228906,9.782707983
-1.501164441,-0.177170923,9.782707983
-1.510741248,-0.150834705,9.583989246
-1.467645618,-0.102950671,9.562441431
-1.534683264,-0.122104285,9.588777649
-1.517923853,-0.081402856,9.504980591
-1.493981836,-0.153228906,9.576806641
-1.505952844,-0.141257898,9.631873279
-1.477222424,-0.136469495,9.574412439
-1.482010828,-0.134075293,9.593566052
-1.498770239,-0.150834705,9.631873279
-1.520318054,-0.138863696,9.605537061
-1.493981836,-0.110133276,9.627084875
-1.465251416,-0.292092603,9.593566052
-1.541865869,-0.138863696,9.627084875
-1.386242761,-0.110133276,9.574412439
-1.496376038,-0.004788403,9.591171851
-1.479616626,-0.1436521,9.586383447
-1.381454358,-0.136469495,9.595960254
-1.493981836,-0.110133276,9.598354456
-1.493981836,-0.134075293,9.651026892
-1.510741248,-0.141257898,9.612719666
-1.484405029,-0.11492168,9.643844287
-1.489193433,-0.148440503,9.622296472
-1.685517969,-0.155623108,9.641450085
-1.501164441,-0.002394202,9.615113867
-1.489193433,-0.131681091,9.591171851
-1.525106458,-0.134075293,9.595960254
-1.517923853,-0.15801731,9.579200842
-1.505952844,-0.131681091,9.612719666
-1.493981836,-0.126892688,9.586383447
-1.505952844,-0.004788403,9.627084875
-1.489193433,-0.277727393,9.603142859
-1.465251416,-0.141257898,9.607931262
-1.496376038,-0.11492168,9.586383447
-1.503558643,-0.162805713,9.622296472
-1.486799231,-0.148440503,9.593566052
-1.496376038,-0.098162268,9.605537061
-1.486799231,-0.304063611,9.555258826
-1.453280408,-0.141257898,9.629479077
-1.522712256,-0.138863696,9.636661682
-1.489193433,-0.301669409,9.607931262
-1.486799231,-0.138863696,9.579200842
-1.482010828,-0.160411511,9.572018237
-1.486799231,-0.304063611,9.615113867
-1.493981836,-0.169988318,9.572018237
-1.484405029,-0.146046301,9.617508069
-1.505952844,-0.15801731,9.615113867
-1.513135449,-0.134075293,9.507374792
-1.498770239,-0.107739075,9.622296472
-1.472434021,-0.136469495,9.627084875
-1.496376038,-0.124498486,9.672574707
-1.453280408,-0.126892688,9.605537061
-1.508347046,-0.294486804,9.605537061
-1.388636963,-0.165199915,9.572018237
-1.386242761,-0.150834705,9.775525378
-1.460463013,-0.134075293,9.643844287
-1.525106458,-0.181959326,9.600748657
-1.458068811,-0.124498486,9.636661682
-1.501164441,-0.301669409,9.593566052
-1.484405029,-0.090979663,9.600748657
-1.484405029,-0.292092603,9.610325464
-1.498770239,-0.117315881,9.531316809
-1.467645618,-0.141257898,9.629479077
-1.482010828,-0.146046301,9.627084875
-1.501164441,-0.134075293,9.617508069
-1.529894861,-0.122104285,9.557653027
-1.491587634,-0.265756384,9.600748657
-1.525106458,-0.098162268,9.572018237
-1.474828223,-0.088585461,9.617508069
-1.489193433,-0.277727393,9.576806641
-1.508347046,-0.102950671,9.627084875
-1.515529651,-0.160411511,9.595960254
-1.484405029,-0.17238252,9.605537061
-1.515529651,-0.12928689,9.595960254
-1.541865869,-0.107739075,9.576806641
-1.474828223,-0.117315881,9.593566052
-1.467645618,-0.126892688,9.557653027
-1.544260071,-0.304063611,9.562441431
-1.491587634,-0.136469495,9.557653027
-1.482010828,-0.148440503,9.569624036
-1.505952844,-0.033518823,9.617508069
-1.496376038,-0.138863696,9.583989246
-1.486799231,-0.167594116,9.598354456
-1.513135449,-0.162805713,9.603142859
-1.556231079,-0.076614453,9.600748657
-1.522712256,-0.148440503,9.581595044
-1.484405029,-0.146046301,9.557653027
-1.489193433,-0.002394202,9.794678992
-1.472434021,-0.134075293,9.686939917
-1.496376038,-0.15801731,9.572018237
-1.474828223,-0.004788403,9.64863269
-1.482010828,-0.299275208,9.574412439
-1.513135449,-0.1436521,9.624690674
-1.529894861,-0.155623108,9.768342773
-1.508347046,-0.098162268,9.512163196
-1.546654272,-0.01436521,9.593566052
-1.472434021,-0.165199915,9.624690674
-1.498770239,-0.107739075,9.63426748
-1.532289062,-0.134075293,9.600748657
-1.517923853,-0.165199915,9.636661682
-1.503558643,-0.138863696,9.586383447
-1.513135449,-0.124498486,9.593566052
-1.520318054,-0.11492168,9.605537061
-1.517923853,-0.153228906,9.631873279
-1.493981836,-0.165199915,9.595960254
-1.472434021,-0.134075293,9.586383447
-1.517923853,-0.136469495,9.581595044
-1.539471667,-0.007182605,9.562441431
-1.510741248,-0.141257898,9.775525378
-1.448492004,-0.146046301,9.569624036
-1.501164441,-0.011971008,9.572018237
-1.477222424,-0.148440503,9.583989246
-1.505952844,-0.146046301,9.607931262
-1.462857214,-0.131681091,9.574412439
-1.491587634,-0.126892688,9.514557397
-1.482010828,-0.304063611,9.569624036
-1.491587634,-0.126892688,9.622296472
-1.484405029,-0.165199915,9.686939917
-1.438915198,-0.004788403,9.615113867
-1.501164441,-0.107739075,9.567229834
-1.515529651,-0.265756384,9.603142859
-1.498770239,-0.126892688,9.6629979
-1.479616626,-0.119710083,9.622296472
-1.513135449,-0.189141931,9.607931262
-1.479616626,-0.162805713,9.595960254
-1.472434021,-0.155623108,9.591171851
-1.477222424,-0.146046301,9.624690674
-1.496376038,-0.11492168,9.612719666
-1.470039819,-0.009576807,9.564835632
-1.522712256,-0.141257898,9.660603699
-1.503558643,-0.12928689,9.567229834
-1.491587634,-0.11492168,9.593566052
-1.527500659,-0.016759412,9.612719666
-1.477222424,-0.112527478,9.543287817
-1.503558643,-0.134075293,9.572018237
-1.474828223,-0.306457813,9.603142859
-1.505952844,-0.117315881,9.600748657
-1.515529651,-0.088585461,9.605537061
-1.532289062,-0.019153613,9.583989246
-1.484405029,-0.11492168,9.581595044
-1.534683264,-0.136469495,9.552864624
-1.513135449,-0.160411511,9.591171851
-1.491587634,-0.131681091,9.595960254
-1.465251416,-0.112527478,9.562441431
-1.484405029,-0.004788403,9.651026892
-1.510741248,-0.304063611,9.63426748
-1.491587634,-0.131681091,9.567229834
-1.513135449,-0.124498486,9.658209497
-1.529894861,-0.011971008,9.579200842
-1.501164441,-0.119710083,9.605537061
-1.661575952,-0.01436521,9.636661682
-1.501164441,-0.11492168,9.629479077
-1.534683264,-0.004788403,9.641450085
-1.508347046,-0.148440503,9.624690674
-1.501164441,-0.304063611,9.581595044
-1.496376038,-0.002394202,9.591171851
-1.470039819,-0.12928689,9.562441431
-1.493981836,-0.105344873,9.569624036
-1.501164441,-0.122104285,9.622296472
-1.496376038,-0.134075293,9.612719666
-1.508347046,-0.110133276,9.617508069
-1.503558643,-0.138863696,9.631873279
-1.498770239,-0.146046301,9.622296472
-1.496376038,-0.138863696,9.641450085
-1.491587634,-0.009576807,9.576806641
-1.393425366,-0.169988318,9.536105212
-1.493981836,-0.287304199,9.619902271
-1.496376038,-0.076614453,9.617508069
-1.503558643,-0.150834705,9.548076221
-1.482010828,-0.141257898,9.629479077
-1.479616626,-0.136469495,9.6629979
-1.496376038,-0.160411511,9.574412439
-1.503558643,-0.146046301,9.516951599
-1.505952844,-0.153228906,9.569624036
-1.517923853,-0.11492168,9.667786304
-1.513135449,-0.119710083,9.569624036
-1.477222424,-0.12928689,9.615113867
-1.38384856,-0.11492168,9.607931262
-1.501164441,-0.15801731,9.789890588
-1.510741248,-0.105344873,9.787496387
-1.505952844,-0.141257898,9.794678992
-1.501164441,-0.131681091,9.643844287
-1.510741248,-0.162805713,9.651026892
-1.501164441,-0.15801731,9.641450085
-1.515529651,-0.155623108,9.581595044
-1.513135449,-0.165199915,9.607931262
-1.491587634,-0.141257898,9.552864624
-1.505952844,-0.136469495,9.545682019
-1.522712256,-0.131681091,9.782707983
-1.474828223,-0.131681091,9.631873279
-1.522712256,-0.148440503,9.603142859
-1.517923853,-0.148440503,9.651026892
-1.496376038,-0.138863696,9.653421094
-1.479616626,-0.165199915,9.531316809
-1.525106458,-0.141257898,9.619902271
-1.498770239,-0.292092603,9.598354456
-1.505952844,-0.122104285,9.612719666
-1.522712256,-0.148440503,9.639055884
-1.479616626,-0.280121594,9.653421094
-1.517923853,-0.146046301,9.538499414
-1.513135449,-0.11492168,9.631873279
-1.520318054,-0.134075293,9.574412439
-1.517923853,-0.153228906,9.536105212
-1.517923853,-0.002394202,9.600748657
-1.496376038,-0.095768066,9.521740002
-1.522712256,-0.1436521,9.615113867
-1.537077466,-0.10055647,9.581595044
-1.467645618,-0.136469495,9.591171851
-1.496376038,-0.138863696,9.564835632
-1.513135449,-0.134075293,9.555258826
-1.501164441,-0.002394202,9.612719666
-1.496376038,-0.112527478,9.643844287
-1.65918175,-0.160411511,9.63426748
-1.441309399,-0.110133276,9.600748657
-1.510741248,-0.131681091,9.605537061
-1.496376038,-0.148440503,9.524134204
-1.479616626,-0.284909998,9.607931262
-1.503558643,-0.174776721,9.543287817
-1.391031165,-0.141257898,9.600748657
-1.477222424,-0.296881006,9.555258826
-1.510741248,-0.146046301,9.629479077
-1.491587634,-0.134075293,9.627084875
-1.510741248,-0.146046301,9.579200842
-1.513135449,-0.148440503,9.598354456
-1.498770239,-0.138863696,9.624690674
-1.510741248,-0.124498486,9.605537061
-1.508347046,-0.148440503,9.605537061
-1.510741248,-0.002394202,9.598354456
-1.525106458,-0.146046301,9.627084875
-1.525106458,-0.181959326,9.605537061
-1.532289062,-0.141257898,9.598354456
-1.529894861,-0.138863696,9.586383447
-1.505952844,-0.105344873,9.560047229
-1.489193433,-0.136469495,9.607931262
-1.505952844,-0.117315881,9.555258826
-1.510741248,-0.12928689,9.780313782
-1.493981836,-0.138863696,9.591171851
-1.467645618,-0.287304199,9.619902271
-1.496376038,-0.155623108,9.538499414
-1.39821377,-0.131681091,9.586383447
-1.503558643,-0.112527478,9.603142859
-1.513135449,-0.134075293,9.631873279
-1.510741248,-0.117315881,9.617508069
-1.450886206,-0.124498486,9.63426748
-1.498770239,-0.167594116,9.550470422
-1.513135449,-0.148440503,9.588777649
-1.386242761,-0.160411511,9.591171851
-1.517923853,-0.131681091,9.799467395
-1.678335364,-0.10055647,9.603142859
-1.654393347,-0.12928689,9.548076221
-1.414973181,-0.15801731,9.780313782
-1.520318054,-0.122104285,9.672574707
-1.491587634,-0.141257898,9.627084875
-1.496376038,-0.124498486,9.643844287
-1.479616626,-0.124498486,9.579200842
-1.520318054,-0.124498486,9.641450085
-1.520318054,-0.189141931,9.567229834
-1.508347046,-0.134075293,9.629479077
-1.520318054,-0.134075293,9.605537061
-1.460463013,-0.122104285,9.562441431
-1.654393347,-0.155623108,9.610325464
-1.505952844,-0.124498486,9.574412439
-1.505952844,-0.141257898,9.507374792
-1.482010828,-0.155623108,9.583989246
-1.493981836,-0.117315881,9.612719666
-1.503558643,-0.167594116,9.624690674
-1.491587634,-0.117315881,9.588777649
-1.491587634,-0.124498486,9.583989246
-1.517923853,-0.17238252,9.598354456
-1.482010828,-0.150834705,9.631873279
-1.510741248,-0.124498486,9.607931262
-1.649604944,-0.15801731,9.622296472
-1.493981836,-0.160411511,9.631873279
-1.503558643,-0.301669409,9.603142859
-1.666364355,-0.136469495,9.610325464
-1.520318054,-0.138863696,9.586383447
-1.527500659,-0.12928689,9.603142859
-1.525106458,-0.131681091,9.622296472
-1.486799231,-0.134075293,9.567229834
-1.489193433,-0.138863696,9.545682019
-1.391031165,-0.122104285,9.631873279
-1.529894861,-0.102950671,9.643844287
-1.508347046,-0.148440503,9.586383447
-1.515529651,-0.12928689,9.593566052
-1.493981836,-0.1436521,9.540893616
-1.479616626,-0.134075293,9.545682019
-1.522712256,-0.122104285,9.617508069
-1.496376038,-0.110133276,9.639055884
-1.486799231,-0.105344873,9.588777649
-1.513135449,-0.110133276,9.598354456
-1.525106458,-0.179565125,9.564835632
-1.479616626,-0.124498486,9.579200842
-1.496376038,-0.131681091,9.552864624
-1.386242761,-0.148440503,9.583989246
-1.474828223,-0.153228906,9.612719666
-1.683123767,-0.131681091,9.572018237
-1.498770239,-0.110133276,9.593566052
-1.460463013,-0.007182605,9.569624036
-1.508347046,-0.179565125,9.636661682
-1.510741248,-0.138863696,9.603142859
-1.477222424,-0.141257898,9.536105212
-1.498770239,-0.146046301,9.624690674
-1.493981836,-0.112527478,9.636661682
-1.515529651,-0.141257898,9.615113867
-1.493981836,-0.136469495,9.581595044
-1.517923853,-0.134075293,9.600748657
-1.496376038,-0.105344873,9.552864624
-1.520318054,-0.146046301,9.583989246
-1.529894861,-0.122104285,9.651026892
-1.510741248,-0.292092603,9.555258826
-1.501164441,-0.177170923,9.581595044
-1.491587634,-0.1436521,9.583989246
-1.505952844,-0.124498486,9.583989246
-1.505952844,-0.294486804,9.581595044
-1.498770239,-0.12928689,9.6629979
-1.491587634,-0.131681091,9.603142859
-1.467645618,-0.117315881,9.612719666
-1.462857214,-0.148440503,9.557653027
-1.472434021,-0.119710083,9.615113867
-1.496376038,-0.134075293,9.593566052
-1.486799231,-0.146046301,9.588777649
-1.482010828,-0.174776721,9.550470422
-1.489193433,-0.141257898,9.622296472
-1.465251416,-0.107739075,9.572018237
-1.484405029,-0.117315881,9.586383447
-1.477222424,-0.155623108,9.622296472
-1.515529651,-0.007182605,9.598354456
-1.508347046,-0.126892688,9.651026892
-1.529894861,-0.019153613,9.672574707
-1.39821377,-0.110133276,9.639055884
-1.647210742,-0.282515796,9.576806641
-1.522712256,-0.138863696,9.591171851
-1.529894861,-0.002394202,9.667786304
-1.496376038,-0.117315881,9.583989246
-1.496376038,-0.122104285,9.560047229
-1.508347046,-0.146046301,9.528922607
-1.477222424,-0.193930334,9.665392102
-1.510741248,-0.131681091,9.545682019
-1.503558643,-0.1436521,9.581595044
-1.505952844,-0.098162268,9.665392102
-1.503558643,-0.150834705,9.653421094
-1.517923853,-0.095768066,9.610325464
-1.654393347,-0.126892688,9.627084875
-1.529894861,-0.134075293,9.679757312
-1.462857214,-0.105344873,9.579200842
-1.517923853,-0.1436521,9.586383447
-1.513135449,-0.11492168,9.64863269
-1.501164441,-0.124498486,9.574412439
-1.527500659,-0.15801731,9.600748657
-1.491587634,-0.165199915,9.560047229
-1.508347046,-0.117315881,9.622296472
-1.510741248,-0.126892688,9.569624036
-1.496376038,-0.138863696,9.76355437
-1.38384856,-0.150834705,9.500192188
-1.532289062,-0.146046301,9.636661682
-1.496376038,-0.160411511,9.526528406
-1.496376038,-0.148440503,9.600748657
-1.532289062,-0.134075293,9.780313782
-1.474828223,-0.098162268,9.624690674
-1.496376038,-0.1436521,9.572018237
-1.486799231,-0.153228906,9.607931262
-1.489193433,-0.177170923,9.615113867
-1.498770239,-0.138863696,9.560047229
-1.508347046,-0.160411511,9.629479077
-1.486799231,-0.124498486,9.550470422
-1.489193433,-0.126892688,9.583989246
-1.537077466,-0.126892688,9.574412439
-1.503558643,-0.021547815,9.600748657
-1.503558643,-0.112527478,9.581595044
-1.532289062,-0.162805713,9.612719666
-1.520318054,-0.153228906,9.545682019
-1.532289062,-0.167594116,9.607931262
-1.496376038,-0.141257898,9.593566052
-1.491587634,-0.004788403,9.595960254
-1.496376038,-0.117315881,9.710881934
-1.505952844,-0.160411511,9.595960254
-1.479616626,-0.150834705,9.579200842
-1.479616626,-0.299275208,9.504980591
-1.484405029,-0.148440503,9.581595044
-1.484405029,-0.011971008,9.593566052
-1.491587634,-0.002394202,9.552864624
-1.470039819,-0.126892688,9.775525378
-1.496376038,-0.119710083,9.615113867
-1.501164441,-0.122104285,9.569624036
-1.505952844,-0.282515796,9.576806641
-1.484405029,-0.12928689,9.588777649
-1.496376038,-0.1436521,9.521740002
-1.541865869,-0.117315881,9.526528406
-1.493981836,-0.016759412,9.540893616
-1.479616626,-0.107739075,9.595960254
-1.482010828,-0.112527478,9.593566052
-1.489193433,-0.004788403,9.569624036
-1.513135449,-0.162805713,9.562441431
-1.482010828,-0.093373865,9.562441431
-1.491587634,-0.296881006,9.624690674
-1.496376038,-0.134075293,9.581595044
-1.532289062,-0.179565125,9.548076221
-1.486799231,-0.289698401,9.591171851
-1.520318054,-0.136469495,9.643844287
-1.477222424,-0.016759412,9.629479077
-1.386242761,-0.01436521,9.500192188
-1.522712256,-0.136469495,9.629479077
-1.482010828,-0.292092603,9.504980591
-1.472434021,-0.124498486,9.603142859
-1.501164441,-0.141257898,9.595960254
-1.522712256,-0.131681091,9.624690674
-1.508347046,-0.12928689,9.550470422
-1.501164441,-0.136469495,9.615113867
-1.529894861,-0.131681091,9.519345801
-1.498770239,-0.102950671,9.639055884
-1.474828223,-0.117315881,9.600748657
-1.498770239,-0.124498486,9.591171851
-1.38384856,-0.122104285,9.569624036
-1.532289062,-0.134075293,9.615113867
-1.503558643,-0.136469495,9.595960254
-1.498770239,-0.134075293,9.598354456
-1.470039819,-0.148440503,9.593566052
-1.510741248,-0.306457813,9.631873279
-1.520318054,-0.146046301,9.524134204
-1.470039819,-0.131681091,9.665392102
-1.477222424,-0.181959326,9.576806641
-1.486799231,-0.146046301,9.63426748
-1.683123767,-0.01436521,9.579200842
-1.484405029,-0.253785376,9.629479077
-1.470039819,-0.019153613,9.598354456
-1.522712256,-0.146046301,9.627084875
-1.381454358,-0.304063611,9.603142859
-1.515529651,-0.160411511,9.607931262
-1.465251416,-0.160411511,9.64863269
-1.501164441,-0.122104285,9.641450085
-1.503558643,-0.10055647,9.603142859
-1.508347046,-0.162805713,9.624690674
-1.666364355,-0.162805713,9.6629979
-1.491587634,-0.304063611,9.670180505
-1.493981836,-0.17238252,9.658209497
-1.501164441,-0.12928689,9.615113867
-1.510741248,-0.160411511,9.646238489
-1.493981836,-0.141257898,9.624690674
-1.474828223,-0.134075293,9.603142859
-1.493981836,-0.016759412,9.674968909
-1.479616626,-0.150834705,9.615113867
-1.508347046,-0.009576807,9.619902271
-1.496376038,-0.153228906,9.603142859
-1.513135449,-0.153228906,9.574412439
-1.501164441,-0.019153613,9.579200842
-1.517923853,-0.165199915,9.595960254
-1.391031165,-0.160411511,9.631873279
-1.486799231,-0.01436521,9.612719666
-1.479616626,-0.165199915,9.600748657
-1.467645618,-0.177170923,9.593566052
-1.467645618,-0.12928689,9.646238489
-1.501164441,-0.146046301,9.593566052
-1.491587634,-0.15801731,9.619902271
-1.520318054,-0.007182605,9.615113867
-1.493981836,-0.301669409,9.595960254
-1.537077466,-0.136469495,9.595960254
-1.472434021,-0.131681091,9.574412439
-1.472434021,-0.169988318,9.569624036
-1.534683264,-0.119710083,9.572018237
-1.491587634,-0.306457813,9.689334119
-1.537077466,-0.177170923,9.698910925
-1.491587634,-0.306457813,9.583989246
-1.489193433,-0.304063611,9.507374792
-1.505952844,-0.277727393,9.583989246
-1.479616626,-0.272938989,9.533711011
-1.455674609,-0.119710083,9.581595044
-1.510741248,-0.146046301,9.581595044
-1.491587634,-0.160411511,9.603142859
-1.534683264,-0.174776721,9.617508069
-1.491587634,-0.138863696,9.509768994
-1.517923853,-0.011971008,9.545682019
-1.486799231,-0.105344873,9.79228479
-1.529894861,-0.11492168,9.639055884
-1.501164441,-0.177170923,9.586383447
-1.482010828,-0.007182605,9.629479077
-1.493981836,-0.306457813,9.593566052
-1.541865869,-0.304063611,9.610325464
-1.470039819,-0.169988318,9.607931262
-1.515529651,-0.169988318,9.651026892
-1.685517969,-0.01436521,9.550470422
-1.489193433,-0.10055647,9.600748657
-1.527500659,-0.160411511,9.598354456
-1.501164441,-0.15801731,9.552864624
-1.527500659,-0.124498486,9.674968909
-1.529894861,-0.136469495,9.564835632
-1.486799231,-0.134075293,9.605537061
-1.484405029,-0.122104285,9.619902271
-1.472434021,-0.150834705,9.636661682
-1.460463013,-0.126892688,9.574412439
-1.465251416,-0.136469495,9.610325464
-1.529894861,-0.282515796,9.526528406
-1.532289062,-0.17238252,9.574412439
-1.515529651,-0.201112939,9.603142859
-1.496376038,-0.12928689,9.593566052
-1.501164441,-0.124498486,9.605537061
-1.515529651,-0.019153613,9.619902271
-1.479616626,-0.160411511,9.603142859
-1.393425366,-0.122104285,9.595960254
-1.525106458,-0.12928689,9.543287817
-1.515529651,-0.301669409,9.576806641
-1.501164441,-0.148440503,9.63426748
-1.515529651,-0.11492168,9.651026892
-1.467645618,-0.023942017,9.509768994
-1.503558643,-0.169988318,9.622296472
-1.501164441,-0.146046301,9.595960254
-1.472434021,-0.150834705,9.607931262
-1.522712256,-0.162805713,9.574412439
-1.479616626,-0.138863696,9.629479077
-1.668758557,-0.153228906,9.509768994
-1.529894861,-0.162805713,9.674968909
-1.474828223,-0.165199915,9.583989246
-1.515529651,-0.162805713,9.543287817
-1.517923853,-0.105344873,9.557653027
-1.479616626,-0.299275208,9.586383447
-1.525106458,-0.122104285,9.574412439
-1.513135449,-0.15801731,9.603142859
-1.496376038,-0.088585461,9.581595044
-1.525106458,-0.165199915,9.641450085
-1.462857214,-0.165199915,9.607931262
-1.484405029,-0.138863696,9.581595044
-1.484405029,-0.1436521,9.600748657
-1.503558643,-0.148440503,9.576806641
-1.520318054,-0.141257898,9.512163196
-1.65918175,-0.126892688,9.567229834
-1.458068811,-0.169988318,9.615113867
-1.470039819,-0.131681091,9.607931262
-1.515529651,-0.134075293,9.574412439
-1.520318054,-0.124498486,9.674968909
-1.525106458,-0.174776721,9.619902271
-1.491587634,-0.177170923,9.629479077
-1.503558643,-0.126892688,9.586383447
-1.522712256,-0.160411511,9.653421094
-1.386242761,-0.141257898,9.636661682
-1.486799231,-0.117315881,9.579200842
-1.472434021,-0.148440503,9.516951599
-1.505952844,-0.155623108,9.581595044
-1.527500659,-0.150834705,9.588777649
-1.505952844,-0.155623108,9.603142859
-1.508347046,-0.146046301,9.639055884
-1.517923853,-0.306457813,9.567229834
-1.527500659,-0.15801731,9.646238489
-1.532289062,-0.131681091,9.627084875
-1.644816541,-0.155623108,9.600748657
-1.489193433,-0.304063611,9.636661682
-1.486799231,-0.155623108,9.615113867
-1.527500659,-0.002394202,9.615113867
-1.474828223,-0.174776721,9.713276135
-1.477222424,-0.134075293,9.643844287
-1.484405029,-0.169988318,9.564835632
-1.467645618,-0.155623108,9.701305127
-1.510741248,-0.141257898,9.605537061
-1.479616626,-0.15801731,9.615113867
-1.515529651,-0.141257898,9.643844287
-1.539471667,-0.134075293,9.607931262
-1.472434021,-0.198718738,9.536105212
-1.503558643,-0.122104285,9.600748657
-1.395819568,-0.12928689,9.552864624
-1.522712256,-0.1436521,9.591171851
-1.491587634,-0.102950671,9.789890588
-1.513135449,-0.146046301,9.617508069
-1.474828223,-0.1436521,9.619902271
-1.508347046,-0.162805713,9.622296472
-1.482010828,-0.126892688,9.569624036
-1.510741248,-0.110133276,9.586383447
-1.491587634,-0.141257898,9.789890588
-1.386242761,-0.122104285,9.605537061
-1.486799231,-0.160411511,9.543287817
-1.486799231,-0.150834705,9.617508069
-1.517923853,-0.1436521,9.555258826
-1.477222424,-0.1436521,9.619902271
-1.470039819,-0.112527478,9.583989246
-1.467645618,-0.15801731,9.636661682
-1.685517969,-0.17238252,9.615113867
-1.479616626,-0.179565125,9.627084875
-1.520318054,-0.131681091,9.622296472
-1.517923853,-0.146046301,9.607931262
-1.493981836,-0.181959326,9.507374792
-1.527500659,-0.131681091,9.610325464
-1.513135449,-0.119710083,9.612719666
-1.496376038,-0.169988318,9.627084875
-1.393425366,-0.148440503,9.593566052
-1.412578979,-0.134075293,9.612719666
-1.489193433,-0.12928689,9.569624036
-1.491587634,-0.1436521,9.579200842
-1.505952844,-0.150834705,9.629479077
-1.503558643,-0.155623108,9.600748657
-1.503558643,-0.301669409,9.612719666
-1.482010828,-0.15801731,9.583989246
-1.508347046,-0.119710083,9.576806641
-1.491587634,-0.141257898,9.564835632
-1.527500659,-0.294486804,9.603142859
-1.505952844,-0.126892688,9.622296472
-1.510741248,-0.146046301,9.768342773
-1.470039819,-0.167594116,9.519345801
-1.525106458,-0.146046301,9.588777649
-1.513135449,-0.136469495,9.531316809
-1.498770239,-0.035913025,9.619902271
-1.505952844,-0.304063611,9.586383447
-1.510741248,-0.131681091,9.605537061
-1.501164441,-0.126892688,9.603142859
-1.505952844,-0.150834705,9.581595044
-1.474828223,-0.138863696,9.643844287
-1.503558643,-0.146046301,9.665392102
-1.470039819,-0.184353528,9.624690674
-1.496376038,-0.160411511,9.586383447
-1.505952844,-0.126892688,9.631873279
-1.515529651,-0.167594116,9.619902271
-1.503558643,-0.110133276,9.629479077
-1.431732593,-0.119710083,9.631873279
-1.486799231,-0.122104285,9.639055884
-1.493981836,-0.131681091,9.564835632
-1.515529651,-0.162805713,9.583989246
-1.501164441,-0.169988318,9.63426748
-1.522712256,-0.15801731,9.595960254
-1.501164441,-0.153228906,9.624690674
-1.517923853,-0.11492168,9.612719666
-1.513135449,-0.136469495,9.555258826
-1.522712256,-0.126892688,9.586383447
-1.510741248,-0.179565125,9.595960254
-1.527500659,-0.141257898,9.605537061
-1.527500659,-0.167594116,9.610325464
-1.486799231,-0.122104285,9.595960254
-1.486799231,-0.136469495,9.586383447
-1.491587634,-0.131681091,9.780313782
-1.391031165,-0.134075293,9.564835632
-1.517923853,-0.138863696,9.63426748
-1.505952844,-0.146046301,9.557653027
-1.656787549,-0.17238252,9.588777649
-1.683123767,-0.110133276,9.615113867
-1.493981836,-0.189141931,9.521740002
-1.501164441,-0.162805713,9.600748657
-1.465251416,-0.124498486,9.674968909
-1.505952844,-0.15801731,9.615113867
-1.520318054,-0.153228906,9.646238489
-1.520318054,-0.119710083,9.533711011
-1.510741248,-0.292092603,9.538499414
-1.508347046,-0.12928689,9.576806641
-1.527500659,-0.134075293,9.660603699
-1.508347046,-0.167594116,9.610325464
-1.505952844,-0.15801731,9.773131177
-1.527500659,-0.15801731,9.562441431
-1.493981836,-0.306457813,9.572018237
-1.498770239,-0.179565125,9.605537061
-1.489193433,-0.119710083,9.744400757
-1.520318054,-0.165199915,9.562441431
-1.515529651,-0.124498486,9.674968909
-1.508347046,-0.146046301,9.612719666
-1.493981836,-0.270544788,9.612719666
-1.517923853,-0.162805713,9.617508069
-1.484405029,-0.136469495,9.6629979
-1.498770239,-0.131681091,9.502586389
-1.443703601,-0.141257898,9.653421094
-1.484405029,-0.284909998,9.641450085
-1.486799231,-0.124498486,9.564835632
-1.510741248,-0.289698401,9.653421094
-1.537077466,-0.301669409,9.627084875
-1.525106458,-0.148440503,9.603142859
-1.505952844,-0.002394202,9.624690674
