x,y,z
-10.4771,35.301102,14.4782
-10.4466,35.528301,14.5241
-10.4466,35.528301,14.708
-10.5076,35.4072,14.7693
-10.6601,35.331402,14.5854
-10.6448,35.285999,14.3862
-10.5991,35.255699,14.233
-10.6906,35.119301,14.1717
-11.0565,34.952702,14.1411
-11.5749,34.892101,14.1564
-11.9103,35.0284,14.2024
-11.8188,35.225399,14.4016
-11.3462,35.270802,14.4935
-10.8888,35.164799,14.4628
-10.7668,35.089001,14.2637
-11.1175,35.210201,13.9572
-11.6053,35.4375,13.758
-11.8188,35.543499,13.6967
-11.8493,35.588902,13.758
-11.895,35.679798,13.8499
-12.017,35.831299,13.8499
-11.9713,35.967701,13.8653
-11.6053,35.9828,13.9112
-11.3157,35.891899,13.9112
-11.3309,35.967701,13.8959
-11.5291,36.1646,13.9112
-11.8035,36.346401,13.8959
-12.0018,36.316101,13.8193
-12.2304,36.240398,13.7427
-12.2609,36.331299,13.9266
-12.139,36.528198,14.3096
-12.0627,36.755402,14.5701
-12.0932,36.876598,14.6161
-12.1085,36.8312,14.5241
-12.0627,36.770599,14.5548
-12.017,36.649399,14.6008
-12.0322,36.603901,14.5701
-11.9103,36.740299,14.5241
-11.6816,37.118999,14.5548
-11.6358,37.543201,14.6314
-11.956,37.785599,14.7387
-12.3219,37.740101,14.9072
-12.4134,37.618999,15.0298
-12.3067,37.6492,14.9838
-12.2914,37.815899,14.8766
-12.4286,37.9977,14.8919
-12.7031,38.012798,14.8459
-12.8251,37.724998,14.9838
-12.8098,37.285702,15.0145
-12.8555,36.846298,15.0911
-12.9623,36.740299,15.1064
-13.0995,36.9827,15.0758
-13.1757,37.422001,15.0451
-13.2215,37.891602,15.0451
-13.1757,38.224899,15.0298
-13.2062,38.270401,14.8612
-13.3739,38.012798,14.6314
-13.4654,37.588699,14.4475
-13.4654,37.118999,14.3556
-13.4502,36.785702,14.279
-13.5111,36.785702,14.2483
-13.5416,36.9524,14.2177
-13.5569,37.118999,14.2177
-13.6331,37.1493,14.2483
-13.7246,37.088699,14.2483
-13.6789,37.088699,14.233
-13.4959,37.134201,14.233
-13.3739,37.1796,14.0798
-13.4349,37.2402,13.8806
-13.6484,37.225101,13.5894
-13.999,37.1493,13.4209
-14.121,37.118999,13.3596
-14.0143,37.164501,13.4056
-13.8771,37.255402,13.4822
-13.9533,37.3311,13.3596
-14.2735,37.376598,13.1451
-14.5784,37.391701,12.9919
-14.6241,37.437199,13.0072
-14.4259,37.406898,13.0685
-14.2582,37.346298,13.1451
-14.3192,37.1493,13.2064
-14.5631,36.8918,13.2064
-14.7156,36.740299,13.237
-14.7309,36.725101,13.1911
-14.6546,36.770599,13.1604
-14.6699,36.679699,13.0225
-14.7918,36.528198,12.762
-15.0205,36.452499,12.5322
-15.234,36.4828,12.4556
-15.5847,36.467602,12.4862
-15.8743,36.300999,12.5169
-15.5847,36.149502,12.5015
-14.6089,36.0434,12.4862
-13.7246,36.0737,12.4709
-13.6789,36.104,12.4862
-14.3802,36.119202,12.4862
-15.1425,36.0131,12.5322
-15.1882,35.831299,12.7007
-14.7156,35.7556,12.8233
-14.3497,35.710098,12.6548
-14.4869,35.6647,12.3636
-14.8986,35.649502,12.1644
-15.2492,35.649502,12.1644
-15.4627,35.604099,12.3789
-15.5237,35.558601,12.5169
-15.5389,35.498001,12.4862
-15.5847,35.4072,12.3636
-15.6456,35.316299,12.287
-15.6609,35.164799,12.333
-15.6914,35.013302,12.5169
-15.5999,34.952702,12.7314
-15.4474,35.013302,12.8693
-15.3712,35.104198,12.8693
-15.4017,35.179901,12.8386
-15.5542,35.195099,12.8233
-15.7066,35.104198,12.8233
-15.7219,35.043598,12.808
-15.6456,34.9981,12.808
-15.5694,34.983002,12.7927
-15.6456,34.9375,12.6548
-15.7829,34.770901,12.5322
-15.8134,34.5891,12.5015
-15.7524,34.437599,12.5628
-15.6609,34.225498,12.5781
-15.5999,34.058899,12.6241
-15.6151,33.907398,12.716
-15.5847,33.8316,12.854
-15.4932,33.8013,13.0378
-15.4322,33.755901,13.1604
-15.4627,33.680099,13.2677
-15.6609,33.604401,13.2217
-15.8743,33.437698,13.0072
-15.9048,33.286301,12.6394
-15.5999,33.149899,12.4249
-15.1882,33.119598,12.3943
-15.234,33.089298,12.6088
-16.2708,33.058998,12.7467
-17.216101,33.089298,12.7007
-16.9111,33.119598,12.6394
-15.7371,33.0439,12.6394
-15.173,32.862099,12.7467
-15.5389,32.6651,12.7314
-16.1031,32.589401,12.6394
-16.0116,32.528801,12.6088
-15.3712,32.513599,12.6088
-14.8833,32.468201,12.6088
-14.9138,32.468201,12.5781
-15.0815,32.437901,12.5475
-15.173,32.362099,12.4862
-15.2645,32.301498,12.4249
-15.356,32.2258,12.3483
-15.234,32.2258,12.287
-14.8833,32.119801,12.1798
-14.6394,32.043999,12.1031
-14.8528,31.9834,12.1185
-15.2645,31.9228,12.1031
-15.5084,31.8622,12.0418
-15.4474,31.725901,11.9499
-15.234,31.4986,11.9039
-15.0358,31.316799,11.9806
-14.8528,31.1502,12.1031
-14.7766,31.013901,12.1951
-14.9138,30.998699,12.1031
-14.9138,31.074499,11.9346
-14.6699,31.2714,11.7967
-14.4107,31.301701,11.7201
-14.4717,31.104799,11.7047
-14.7156,30.877501,11.6281
-14.8681,30.8018,11.5668
-14.8071,30.7866,11.5822
-14.6394,30.8169,11.5975
-14.5631,30.7715,11.5515
-14.6241,30.620001,11.4749
-14.5022,30.4079,11.4289
-14.1972,30.210899,11.337
-13.9838,30.0746,11.2604
-13.9533,29.9837,11.1684
-13.9685,29.998899,11.1072
-13.9076,29.998899,11.1225
-13.8313,29.998899,11.2297
-13.7703,29.877701,11.2451
-13.8161,29.711,11.1531
-13.8771,29.5595,10.9693
-13.9838,29.498899,10.8467
-14.0295,29.468599,10.8007
-13.8161,29.483801,10.7701
-13.4349,29.408001,10.7701
-13.1147,29.2565,10.7854
-13.1605,29.150499,10.7547
-13.4044,29.105,10.6475
-13.5569,29.105,10.6015
-13.6179,29.059601,10.7547
-13.6331,28.9687,10.9386
-13.5721,28.8778,10.8773
-13.5111,28.8172,10.5709
-13.4197,28.665701,10.387
-13.3434,28.5597,10.3563
-13.2672,28.4688,10.3563
-13.2367,28.347601,10.2797
-13.2367,28.317301,10.1878
-13.252,28.347601,10.1418
-13.252,28.317301,10.1725
-13.4044,28.1658,10.2338
-13.5721,28.0294,10.2644
-13.5874,27.878,10.1418
-13.2672,27.7265,10.0039
-12.7641,27.635599,9.95799
-12.3524,27.575001,9.91202
-12.1542,27.544701,9.88138
-12.1542,27.4083,9.8967
-12.3067,27.2568,9.95799
-12.3524,27.105301,10.0039
-12.2762,27.0144,9.97331
-12.139,26.9387,9.8967
-11.9865,26.8326,9.91202
-11.895,26.696301,10.0192
-11.8645,26.5903,10.1112
-11.9408,26.469101,10.1112
-12.1237,26.3479,10.0346
-12.5049,26.2267,9.91202
-12.8098,26.1509,9.74347
-12.5049,26.075199,9.62089
-11.6511,26.0903,9.74347
-11.026,26.105499,10.0346
-11.1175,25.8328,10.1112
-11.6511,25.590401,9.8967
-11.8798,25.4692,9.57492
-11.4376,25.5147,9.49831
-10.9497,25.5298,9.60557
-10.8278,25.5298,9.72815
-11.0107,25.393499,9.75879
-11.0412,25.242001,9.71283
-10.7363,25.0753,9.68218
-10.5076,24.969299,9.65153
-10.5991,24.938999,9.65153
-10.904,25.0147,9.57492
-11.0412,25.0905,9.48298
-10.8583,24.969299,9.32976
-10.5076,24.6966,9.13056
-10.2637,24.4694,9.00798
-10.1264,24.4088,8.94669
-10.1264,24.3936,8.97733
-10.1264,24.3633,9.00798
-10.1417,24.257299,9.05395
-10.1722,24.166401,9.05395
-10.2027,24.2118,9.05395
-10.1874,24.3027,9.00798
-10.1417,24.257299,8.80878
-10.096,24.090599,8.57894
-10.035,23.833099,8.39507
-10.0045,23.5907,8.37974
-10.1112,23.5755,8.47168
-10.0807,23.621,8.45636
-9.98927,23.605801,8.31845
-9.83681,23.4998,8.11925
-9.80631,23.348301,8.02732
-9.79107,23.1817,7.99667
-9.79107,23.1362,8.012
-9.68434,23.1362,7.96603
-9.56237,23.090799,7.93538
-9.4404,23.014999,7.88941
-9.42515,22.924101,7.88941
-9.45565,22.7878,7.9507
-9.42515,22.696899,7.92006
-9.33368,22.621099,7.76683
-9.25744,22.590799,7.6136
-9.31843,22.499901,7.53699
-9.39466,22.4091,7.52167
-9.40991,22.4242,7.56763
-9.2422,22.378799,7.49102
-9.16596,22.4394,7.50634
-9.07449,22.318199,7.46037
-9.02875,22.242399,7.4757
-9.08973,22.227301,7.42973
-9.05924,22.1364,7.19989
-9.0135,22.0455,7.15392
-8.90678,21.924299,7.1386
-8.7848,21.863701,7.15392
-8.80005,21.787901,7.18456
-8.64759,21.697001,7.04666
-8.60185,21.6364,6.98537
-8.44938,21.560699,6.95472
-8.41889,21.500099,6.97004
-8.41889,21.469801,7.00069
-8.35791,21.3638,7.00069
-8.1597,21.242599,6.95472
-7.97675,21.151699,6.89343
-7.99199,21.091101,6.84746
-8.11396,21.015301,6.86279
-8.28167,20.9699,6.90875
-8.32741,20.818399,6.81682
-8.20544,20.651699,6.64827
-8.03773,20.5305,6.32649
-7.91576,20.4699,6.00471
-7.83953,20.4699,5.88213
-7.77854,20.4699,5.97406
-7.71756,20.4699,6.14261
-7.68706,20.363899,6.15794
-7.7328,20.273001,5.88213
-7.68706,20.0609,5.54502
-7.59559,19.8337,5.28454
-7.5346,19.7125,5.1926
-7.5346,19.7125,5.11599
-7.62608,19.7731,4.91679
-7.64132,19.7428,4.59501
-7.58034,19.8337,4.28855
-7.5346,19.864,4.16597
-7.54985,19.7579,4.13533
-7.51935,19.545799,4.01274
-7.35164,19.3943,3.87484
-7.15344,19.3186,3.82887
-6.93999,19.4095,3.93613
-6.9095,19.4398,4.1813
-6.9095,19.3792,4.36517
-6.879,19.212601,4.45711
-6.86376,19.106501,4.47243
-6.93999,19.136801,4.41114
-6.98573,19.167101,4.41114
-7.06196,19.152,4.59501
-7.04672,19.106501,4.87082
-6.97048,19.0156,4.94744
-6.84851,18.939899,4.68695
-6.78753,18.9702,4.3192
-6.74179,18.9247,4.22726
-6.78753,18.833799,4.27323
-6.80277,18.742901,4.38049
-6.74179,18.6217,4.44178
-6.65031,18.4702,4.48775
-6.58932,18.409599,4.53372
-6.58932,18.3339,4.59501
-6.63506,18.2127,4.56437
-6.63506,18.106701,4.53372
-6.46735,17.9855,4.54904
-6.40637,17.8643,4.56437
-6.45211,17.7582,4.48775
-6.61982,17.697599,4.38049
-6.55883,17.682501,4.44178
-6.34538,17.652201,4.56437
-6.2844,17.5613,4.59501
-6.36063,17.4401,4.39581
-6.37587,17.318899,4.25791
-6.29964,17.303699,4.3192
-6.13193,17.243099,4.44178
-6.00996,17.152201,4.61033
-5.96422,17.1068,4.53372
-6.02521,17.031099,4.27323
-6.08619,16.9856,4.01274
-6.04045,16.879601,3.87484
-5.827,16.864401,3.99742
-5.64405,16.955299,4.12
-5.68979,16.970501,4.02807
-5.78126,16.864401,3.92081
-5.70503,16.7432,3.90548
-5.6288,16.6826,4.02807
-5.59831,16.5917,4.15065
-5.70503,16.5917,4.1813
-5.79651,16.516001,4.05871
-5.75077,16.409901,3.9821
-5.65929,16.3039,4.05871
-5.68979,16.1675,4.1813
-5.78126,16.091801,4.22726
-5.78126,16.106899,4.19662
-5.64405,16.152399,4.1813
-5.50683,16.122101,4.12
-5.4306,16.016001,4.12
-5.36961,15.9857,4.10468
-5.47634,15.9251,4.08936
-5.68979,15.8191,3.99742
-5.79651,15.6221,3.93613
-5.53732,15.5312,4.10468
-5.12567,15.6827,4.34985
-5.01894,15.9706,4.36517
-5.23239,15.9554,4.10468
-5.46109,15.4706,3.87484
-5.32387,15.0767,3.93613
-5.07993,15.0161,4.10468
-5.04944,15.1373,4.1813
-5.07993,15.1373,4.12
-5.03419,15.0161,4.12
-4.89697,14.9101,4.25791
-4.88173,14.8495,4.34985
-5.0037,14.8647,4.39581
-5.06468,14.8192,4.30388
-5.03419,14.6526,4.13533
-4.95796,14.5617,3.96678
-4.88173,14.5768,3.90548
-4.88173,14.6374,4.01274
-4.89697,14.6071,4.19662
-4.95796,14.4405,4.25791
-5.01894,14.2284,4.1813
-5.12567,14.1072,4.02807
-5.23239,14.092,4.05871
-5.15616,14.0314,4.27323
-4.9732,13.9103,4.38049
-4.75976,13.7739,4.38049
-4.60729,13.8194,4.1813
-4.62254,13.9708,3.96678
-4.60729,14.0163,3.90548
-4.56155,13.7436,3.84419
-4.56155,13.3194,3.62967
-4.56155,13.1376,3.26193
-4.59204,13.274,3.04741
-4.68352,13.4558,3.03209
-4.74451,13.4709,3.20064
-4.74451,13.2891,3.23128
-4.66828,13.1073,3.23128
-4.54631,13.0467,3.27725
-4.47007,13.077,3.35386
-4.48532,13.0467,3.39983
-4.60729,12.9558,3.38451
-4.72926,12.8498,3.33854
-4.80549,12.7741,3.39983
-4.83599,12.7741,3.43048
-4.74451,12.7589,3.46112
-4.63778,12.668,3.41516
-4.68352,12.562,3.35386
-4.775,12.4862,3.38451
-4.79025,12.4862,3.46112
-4.59204,12.4711,3.50709
-4.42433,12.4105,3.50709
-4.3786,12.1984,3.46112
-4.40909,12.0469,3.32322
-4.43958,12.0317,3.29257
-4.42433,12.1075,3.39983
-4.39384,12.062,3.47645
-4.47007,11.8954,3.47645
-4.43958,11.7591,3.41516
-4.36335,11.7288,3.41516
-4.25662,11.7742,3.46112
-4.28712,11.7742,3.55306
-4.3786,11.6379,3.49177
-4.39384,11.4409,3.39983
-4.30236,11.2894,3.27725
-4.22613,11.244,3.13934
-4.19564,11.244,3.12402
-4.21088,11.2137,3.06273
-4.21088,11.1228,3.01676
-4.22613,11.0167,2.87886
-4.24138,10.9561,2.69498
-4.28712,11.047,2.54176
-4.30236,11.0925,2.48046
-4.27187,11.0319,2.51111
-4.22613,10.8349,2.54176
-4.18039,10.6532,2.46514
-4.18039,10.6229,2.32724
-4.21088,10.6532,2.29659
-4.21088,10.6077,2.25062
-4.27187,10.5471,2.25062
-4.25662,10.5623,2.2353
-4.24138,10.6077,2.17401
-4.18039,10.5774,2.17401
-4.13465,10.4411,2.14336
-4.16515,10.3199,2.14336
-4.21088,10.1532,2.20465
-4.25662,10.0775,2.20465
-4.19564,10.0017,2.14336
-4.13465,9.95633,2.09739
-4.16515,9.97148,2.06675
-4.22613,10.0017,2.0361
-4.19564,9.98663,1.97481
-4.08891,9.97148,1.91352
-4.05842,9.95633,1.82158
-4.08891,9.92603,1.76029
-4.13465,9.86543,1.72965
-4.11941,9.77454,1.66836
-4.13465,9.59275,1.59174
-4.24138,9.4867,1.46916
-4.30236,9.4564,1.48448
-4.25662,9.4867,1.40787
-4.21088,9.5473,1.31593
-4.25662,9.53215,1.23932
-4.30236,9.47155,1.30061
-4.3481,9.33521,1.34658
-4.3481,9.18371,1.28529
-4.25662,9.04737,1.23932
-4.22613,8.97162,1.23932
-4.1499,8.95647,1.31593
-4.19564,8.91103,1.28529
-4.31761,8.88073,1.10141
-4.43958,8.88073,0.97883
-4.30236,8.85043,0.948184
-4.18039,8.82013,0.994153
-4.18039,8.69894,0.994153
-4.31761,8.60804,0.87157
-4.3786,8.62319,0.810279
-4.30236,8.71409,0.856248
-4.27187,8.82013,0.825602
-4.22613,8.83528,0.718342
-4.24138,8.66864,0.657051
-4.22613,8.3808,0.764311
-4.24138,8.18386,0.810279
-4.27187,8.16871,0.748988
-4.31761,8.28991,0.534469
-4.36335,8.33535,0.4885
-4.33286,8.22931,0.503823
-4.24138,8.07782,0.549792
-4.22613,8.04752,0.519146
-4.21088,8.04752,0.427209
-4.22613,8.09296,0.381241
-4.28712,7.97177,0.427209
-4.33286,7.83543,0.580437
-4.39384,7.74453,0.59576
-4.36335,7.74453,0.304627
-4.24138,7.75968,0.074785
-4.18039,7.69908,0.059462
-4.3481,7.57789,0.197367
-4.39384,7.53244,0.273981
-4.31761,7.50214,0.21269
-4.16515,7.48699,0.10543
-4.16515,7.38095,0.059462
-4.25662,7.22945,-0.017152
-4.30236,7.09311,-0.06312
-4.24138,6.98707,-0.139734
-4.16515,6.98707,-0.155057
-4.16515,7.03251,-0.201026
-4.21088,7.01736,-0.246994
-4.22613,6.98707,-0.308285
-4.22613,6.89617,-0.384899
-4.21088,6.82042,-0.461513
-4.16515,6.75983,-0.522804
-4.11941,6.69923,-0.492159
-4.11941,6.63863,-0.492159
-4.21088,6.63863,-0.492159
-4.27187,6.68408,-0.415545
-4.30236,6.68408,-0.400222
-4.31761,6.63863,-0.568773
-4.36335,6.51744,-0.767969
-4.33286,6.44169,-0.859906
-4.22613,6.39624,-0.82926
-4.1499,6.38109,-0.798615
-4.11941,6.3508,-0.813938
-4.1499,6.24475,-0.921197
-4.19564,6.169,-1.01313
-4.24138,6.07811,-1.07443
-4.22613,6.04781,-1.07443
-4.18039,6.01751,-1.07443
-4.18039,5.98721,-1.07443
-4.19564,5.89632,-1.08975
-4.25662,5.85087,-1.10507
-4.22613,5.74482,-1.15104
-4.22613,5.71452,-1.21233
-4.19564,5.68423,-1.22765
-4.25662,5.68423,-1.28894
-4.39384,5.59333,-1.28894
-4.47007,5.53273,-1.27362
-4.36335,5.47214,-1.28894
-4.02793,5.47214,-1.33491
-3.81448,5.45699,-1.35024
-3.87546,5.39639,-1.41153
-4.1499,5.35094,-1.42685
-4.3481,5.29034,-1.44217
-4.42433,5.22975,-1.4575
-4.36335,5.19945,-1.51879
-4.25662,5.19945,-1.56475
-4.24138,5.16915,-1.65669
-4.25662,5.0934,-1.68734
-4.22613,5.04796,-1.70266
-4.22613,5.0934,-1.70266
-4.25662,5.0934,-1.68734
-4.3481,5.07825,-1.74863
-4.36335,5.07825,-1.82524
-4.3481,5.07825,-1.90186
-4.3786,5.03281,-1.88653
-4.36335,4.97221,-1.87121
-4.43958,4.88131,-1.87121
-4.47007,4.82072,-1.91718
-4.47007,4.79042,-1.91718
-4.43958,4.80557,-1.9325
-4.39384,4.82072,-1.94782
-4.39384,4.77527,-2.02444
-4.3786,4.71467,-2.14702
-4.40909,4.63892,-2.16234
-4.47007,4.57833,-2.05508
-4.48532,4.60863,-1.7946
-4.47007,4.56318,-1.62605
-4.47007,4.48743,-1.70266
-4.43958,4.39654,-1.97847
-4.45483,4.32079,-2.14702
-4.51581,4.35109,-2.17767
-4.62254,4.42683,-2.10105
-4.63778,4.39654,-2.1317
-4.5768,4.29049,-2.14702
-4.47007,4.1693,-2.17767
-4.50057,4.139,-2.17767
-4.54631,4.15415,-2.20831
-4.51581,4.15415,-2.23896
-4.42433,4.12385,-2.36154
-4.43958,4.03295,-2.45348
-4.53106,3.97236,-2.51477
-4.59204,3.92691,-2.48412
-4.53106,3.86631,-2.36154
-4.50057,3.82086,-2.28493
-4.54631,3.74512,-2.33089
-4.53106,3.76026,-2.43815
-4.51581,3.80571,-2.4688
-4.5768,3.77541,-2.53009
-4.72926,3.76026,-2.51477
-4.85123,3.65422,-2.59138
-4.80549,3.62392,-2.53009
-4.69877,3.59362,-2.53009
-4.74451,3.59362,-2.57606
-4.83599,3.60877,-2.62203
-4.775,3.56332,-2.57606
-4.69877,3.53303,-2.60671
-4.69877,3.48758,-2.68332
-4.69877,3.48758,-2.79058
-4.72926,3.47243,-2.68332
-4.82074,3.44213,-2.62203
-4.88173,3.36638,-2.62203
-4.89697,3.32094,-2.71396
-4.79025,3.32094,-2.88252
-4.79025,3.30579,-2.91316
-4.775,3.13914,-2.97445
-4.86648,3.15429,-2.83655
-4.86648,3.16944,-2.77526
-4.80549,3.18459,-2.92848
-4.74451,3.10884,-3.21962
-4.74451,3.01795,-3.40349
-4.72926,2.98765,-3.37285
-4.72926,3.07855,-3.18897
-4.68352,3.16944,-3.12768
-4.75976,3.16944,-3.11236
-4.85123,2.9119,-3.29623
-4.94271,2.62407,-3.46478
-5.01894,2.69981,-3.44946
-4.91222,2.85131,-3.3422
-4.775,2.85131,-3.37285
-4.83599,2.76041,-3.37285
-4.85123,2.65437,-3.44946
-4.79025,2.63922,-3.4801
-4.71402,2.66952,-3.55672
-4.74451,2.71496,-3.5414
-4.82074,2.62407,-3.52607
-4.89697,2.56347,-3.57204
-4.94271,2.47257,-3.6793
-4.89697,2.44228,-3.86317
-4.88173,2.41198,-4.00108
-4.91222,2.41198,-4.00108
-4.94271,2.44228,-3.98576
-4.88173,2.44228,-3.97043
-4.94271,2.36653,-4.04705
-5.04944,2.23019,-4.16963
-5.14092,2.09384,-4.26157
-5.09518,2.10899,-4.2156
-4.98845,2.19989,-4.16963
-4.94271,2.23019,-4.23092
-4.9732,2.13929,-4.36883
-4.9732,2.06354,-4.46076
-4.95796,2.0181,-4.50673
-5.01894,2.07869,-4.4148
-5.07993,2.07869,-4.29221
-5.11042,2.0181,-4.24624
-5.11042,1.9272,-4.36883
-5.06468,1.8666,-4.50673
-5.06468,1.88175,-4.52206
-5.04944,1.9272,-4.36883
-5.09518,1.91205,-4.30754
-5.09518,1.85145,-4.32286
-5.04944,1.79086,-4.4148
-5.01894,1.77571,-4.49141
-4.98845,1.82115,-4.47609
-4.95796,1.77571,-4.52206
-4.91222,1.73026,-4.50673
-4.85123,1.71511,-4.47609
-4.80549,1.66966,-4.49141
-4.83599,1.65451,-4.52206
-4.91222,1.60906,-4.49141
-4.94271,1.51817,-4.46076
-4.89697,1.50302,-4.36883
-4.80549,1.51817,-4.30754
-4.775,1.51817,-4.3535
-4.83599,1.45757,-4.3535
-4.88173,1.39697,-4.4148
-4.91222,1.38182,-4.49141
-4.83599,1.38182,-4.50673
-4.72926,1.41212,-4.44544
-4.68352,1.39697,-4.3535
-4.775,1.35153,-4.30754
-4.86648,1.33638,-4.32286
-4.89697,1.38182,-4.32286
-4.83599,1.35153,-4.24624
-4.82074,1.27578,-4.24624
-4.83599,1.20003,-4.30754
-4.83599,1.20003,-4.30754
-4.79025,1.18488,-4.26157
-4.72926,1.21518,-4.18495
-4.69877,1.23033,-4.23092
-4.72926,1.18488,-4.33818
-4.69877,1.12429,-4.44544
-4.63778,1.10914,-4.39947
-4.59204,1.10914,-4.33818
-4.5768,1.10914,-4.30754
-4.60729,1.12429,-4.26157
-4.59204,1.16973,-4.18495
-4.60729,1.13944,-4.10834
-4.60729,1.07884,-4.15431
-4.60729,1.07884,-4.26157
-4.56155,1.01824,-4.32286
-4.54631,0.972794,-4.26157
-4.54631,0.972794,-4.20028
-4.56155,1.01824,-4.2156
-4.56155,1.00309,-4.27689
-4.54631,0.927346,-4.38415
-4.50057,0.912196,-4.39947
-4.47007,0.957644,-4.36883
-4.40909,0.957644,-4.36883
-4.43958,0.942495,-4.43012
-4.39384,0.912196,-4.47609
-4.3786,0.897047,-4.59867
-4.36335,0.927346,-4.67528
-4.3481,0.942495,-4.72125
-4.27187,0.972794,-4.70593
-4.28712,0.897047,-4.67528
-4.40909,0.791002,-4.65996
-4.43958,0.821301,-4.72125
-4.3786,0.912196,-4.7519
-4.31761,0.942495,-4.73657
-4.33286,0.897047,-4.69061
-4.3786,0.851599,-4.62931
-4.36335,0.791002,-4.61399
-4.33286,0.791002,-4.59867
-4.33286,0.821301,-4.59867
-4.3481,0.851599,-4.59867
-4.45483,0.866749,-4.61399
-4.50057,0.821301,-4.58335
-4.48532,0.851599,-4.49141
-4.42433,0.821301,-4.38415
-4.3786,0.821301,-4.38415
-4.3481,0.775853,-4.52206
-4.3481,0.745554,-4.62931
-4.30236,0.760703,-4.59867
-4.22613,0.775853,-4.5527
-4.21088,0.806151,-4.5527
-4.21088,0.806151,-4.58335
-4.13465,0.760703,-4.64464
-4.10416,0.730405,-4.69061
-4.1499,0.730405,-4.70593
-4.13465,0.775853,-4.78254
-4.16515,0.821301,-4.93577
-4.16515,0.821301,-5.02771
-4.10416,0.851599,-4.87448
-4.04317,0.851599,-4.69061
-4.07367,0.745554,-4.56802
-4.10416,0.62436,-4.59867
-4.07367,0.594061,-4.65996
-4.01268,0.62436,-4.73657
-3.96694,0.669808,-4.7519
-3.98219,0.654658,-4.76722
-4.04317,0.62436,-4.76722
-4.05842,0.60921,-4.79787
-4.05842,0.62436,-4.79787
-4.02793,0.62436,-4.81319
-4.02793,0.62436,-4.84383
-4.04317,0.654658,-4.87448
-4.05842,0.60921,-4.90513
-4.04317,0.548613,-4.90513
-4.01268,0.518315,-4.85916
-3.99744,0.518315,-4.93577
-3.99744,0.518315,-4.92045
-3.96694,0.533464,-4.93577
-3.90596,0.533464,-4.90513
-3.93645,0.503165,-4.92045
-3.93645,0.518315,-4.98174
-3.89071,0.472867,-5.01238
-3.89071,0.41227,-5.05835
-3.87546,0.366822,-5.07368
-3.89071,0.366822,-5.05835
-3.9212,0.39712,-5.05835
-3.90596,0.457717,-5.07368
-3.86022,0.472867,-5.07368
-3.82972,0.472867,-5.10432
-3.86022,0.381971,-5.21158
-3.9517,0.336523,-5.31884
-3.90596,0.366822,-5.30352
-3.81448,0.381971,-5.2269
-3.70775,0.41227,-5.13497
-3.70775,0.41227,-5.11964
-3.70775,0.39712,-5.18094
-3.73825,0.351672,-5.30352
-3.69251,0.306224,-5.41078
-3.75349,0.291075,-5.4261
-3.78399,0.275926,-5.41078
-3.76874,0.291075,-5.4261
-3.69251,0.291075,-5.44142
-3.64677,0.306224,-5.48739
-3.67726,0.291075,-5.48739
-3.73825,0.230478,-5.47207
-3.79923,0.215329,-5.48739
-3.84497,0.169881,-5.51804
-3.79923,0.200179,-5.54868
-3.723,0.200179,-5.51804
-3.69251,0.18503,-5.51804
-3.67726,0.169881,-5.51804
-3.63152,0.154731,-5.51804
-3.61628,0.139582,-5.47207
-3.61628,0.139582,-5.38013
-3.64677,0.109283,-5.34949
-3.67726,0.094134,-5.53336
-3.70775,0.048686,-5.67127
-3.69251,0.094134,-5.70191
-3.55529,0.139582,-5.71723
-3.46381,0.169881,-5.79385
-3.54004,0.215329,-5.80917
-3.75349,0.109283,-5.73256
-3.93645,0.033537,-5.59465
-3.89071,0.003238,-5.45675
-3.70775,0.033537,-5.39545
-3.64677,0.063836,-5.44142
-3.60103,0.063836,-5.54868
-3.61628,0.018388,-5.65594
-3.60103,0.003238,-5.68659
-3.58578,0.033537,-5.68659
-3.55529,0.018388,-5.73256
-3.57054,-0.042209,-5.80917
-3.57054,-0.072508,-5.79385
-3.58578,-0.133105,-5.74788
-3.57054,-0.117955,-5.71723
-3.55529,-0.072508,-5.73256
-3.47906,-0.133105,-5.73256
-3.47906,-0.148255,-5.70191
-3.41807,-0.163404,-5.67127
-3.41807,-0.163404,-5.70191
-3.37233,-0.178553,-5.77852
-3.34184,-0.224001,-5.80917
-3.35709,-0.2543,-5.7632
-3.37233,-0.314897,-5.70191
-3.38758,-0.390643,-5.65594
-3.34184,-0.46639,-5.68659
-3.32659,-0.451241,-5.73256
-3.2961,-0.420942,-5.82449
-3.25036,-0.375494,-5.83982
-3.2961,-0.451241,-5.87046
-3.37233,-0.587584,-5.82449
-3.41807,-0.723928,-5.85514
-3.37233,-0.693629,-5.85514
-3.28085,-0.587584,-5.83982
-3.21987,-0.557286,-5.85514
-3.23512,-0.617883,-5.85514
-3.26561,-0.723928,-5.90111
-3.26561,-0.754227,-5.93175
-3.28085,-0.708779,-5.9624
-3.23512,-0.708779,-5.94708
-3.23512,-0.799674,-5.97772
-3.25036,-0.860272,-6.02369
-3.2961,-0.860272,-6.05434
-3.25036,-0.814824,-6.05434
-3.14364,-0.799674,-6.03901
-3.14364,-0.875421,-6.05434
-3.15888,-0.951167,-6.1003
-3.15888,-1.01176,-6.13095
-3.11314,-0.951167,-6.14627
-3.00642,-0.966317,-6.06966
-2.88445,-0.981466,-6.02369
-2.76248,-1.02691,-6.02369
-2.71674,-1.04206,-6.1003
